LT_time,LT_x,LT_y,LT_z
1.501999999999999957e+01,7.509805406980000271e+02,4.991608775281999897e+02,-1.532927478000019883e-01
1.502999999999999758e+01,7.514960977399999820e+02,4.991482611981999753e+02,-1.481335138000069995e-01
1.503999999999999915e+01,7.520005602259999478e+02,4.991369899192000048e+02,-1.499815387999590133e-01
1.505000000000000071e+01,7.524836585379999860e+02,4.991314996532000237e+02,-1.548547318000099982e-01
1.505999999999999872e+01,7.529790779940000220e+02,4.991207243352000091e+02,-1.537064987999779975e-01
1.507000000000000028e+01,7.534901868880000393e+02,4.991158457852000083e+02,-1.545755928000110135e-01
1.507999999999999829e+01,7.540186415340000394e+02,4.991229435132000276e+02,-1.644831398000010103e-01
1.508999999999999986e+01,7.545270717019999438e+02,4.991298996291999970e+02,-1.743946417999920062e-01
1.509999999999999787e+01,7.550254292820000046e+02,4.991202936761999922e+02,-1.732498807999590107e-01
1.510999999999999943e+01,7.555251263359999712e+02,4.991047686261999843e+02,-1.680839127999640137e-01
1.511999999999999744e+01,7.560272494199999755e+02,4.990993841412000052e+02,-1.669532077999870134e-01
1.512999999999999901e+01,7.565313984379999965e+02,4.991111464371999773e+02,-1.648825407999789938e-01
1.514000000000000057e+01,7.570209984639999448e+02,4.991321226512000067e+02,-1.548475657999870136e-01
1.514999999999999858e+01,7.575174176680000073e+02,4.991564682662000223e+02,-1.518230068000019917e-01
1.516000000000000014e+01,7.580146940619999896e+02,4.991658030812000106e+02,-1.587453628000060069e-01
1.516999999999999815e+01,7.585048649139999952e+02,4.991416964012000221e+02,-1.605512827999600045e-01
1.517999999999999972e+01,7.589928936159999466e+02,4.991024749562000125e+02,-1.533042948000120087e-01
1.518999999999999773e+01,7.594749361120000231e+02,4.990979331152000213e+02,-1.561810557999969984e-01
1.519999999999999929e+01,7.599860512640000252e+02,4.991280408832000148e+02,-1.771737128000110129e-01
1.521000000000000085e+01,7.604935140200000205e+02,4.991519445591999897e+02,-1.941452678000079868e-01
1.521999999999999886e+01,7.610092990540000528e+02,4.991353347571999848e+02,-1.889718938000120030e-01
1.523000000000000043e+01,7.615026331359999858e+02,4.991084498341999733e+02,-1.777672237999879945e-01
1.523999999999999844e+01,7.620066955260000441e+02,4.991041847711999822e+02,-1.746400238000030136e-01
1.525000000000000000e+01,7.625235397479999619e+02,4.991216587261999962e+02,-1.785867227999639872e-01
1.525999999999999801e+01,7.630349036000000069e+02,4.991298547672000154e+02,-1.685018167999750016e-01
1.526999999999999957e+01,7.635476648119999936e+02,4.991311192311999889e+02,-1.583921447999830090e-01
1.527999999999999758e+01,7.640403452140000127e+02,4.991332298671999865e+02,-1.512899447999780100e-01
1.528999999999999915e+01,7.645389628579999908e+02,4.991366173612000239e+02,-1.621910458000019872e-01
1.530000000000000071e+01,7.650308465780000233e+02,4.991175988791999885e+02,-1.690145688000070090e-01
1.530999999999999872e+01,7.655155388360000188e+02,4.990841860612000005e+02,-1.647888357999869879e-01
1.532000000000000028e+01,7.660015748280000025e+02,4.990798722161999876e+02,-1.676655127999739925e-01
1.532999999999999829e+01,7.664953743019999592e+02,4.991150223771999777e+02,-1.826797727999610044e-01
1.533999999999999986e+01,7.669933384879999494e+02,4.991474019021999879e+02,-1.986833377999799866e-01
1.534999999999999787e+01,7.674844229039999846e+02,4.991423817401999941e+02,-1.995563868000140018e-01
1.535999999999999943e+01,7.679751045179999664e+02,4.991093250281999758e+02,-1.913305517999749905e-01
1.536999999999999744e+01,7.684743716240000140e+02,4.990837839952000081e+02,-1.791292967999739971e-01
1.537999999999999901e+01,7.689854520400000411e+02,4.990969471802000044e+02,-1.760620237999880044e-01
1.539000000000000057e+01,7.695121951920000356e+02,4.991340206442000067e+02,-1.790756627999740003e-01
1.539999999999999858e+01,7.700176574260000280e+02,4.991578702982000095e+02,-1.790473617999739919e-01
1.541000000000000014e+01,7.705188378020000073e+02,4.991514516142000275e+02,-1.719131787999690075e-01
1.541999999999999815e+01,7.710198191079999788e+02,4.991309776112000236e+02,-1.707294907999930000e-01
1.542999999999999972e+01,7.715198029279999901e+02,4.991104324972000086e+02,-1.735457997999790003e-01
1.543999999999999773e+01,7.720233255919999920e+02,4.990980811552000205e+02,-1.823902687999930106e-01
1.544999999999999929e+01,7.725134129660000326e+02,4.990929828262000001e+02,-1.892633027999980067e-01
1.546000000000000085e+01,7.730107723940000142e+02,4.990833163461999789e+02,-1.891185567999980055e-01
1.546999999999999886e+01,7.734917577420000043e+02,4.990797440982000239e+02,-1.839989218000029902e-01
1.548000000000000043e+01,7.739870358340000394e+02,4.990889896112000201e+02,-1.839213618000019868e-01
1.548999999999999844e+01,7.744790342579999560e+02,4.991030489112000055e+02,-1.858615278000129989e-01
1.550000000000000000e+01,7.749769912980000299e+02,4.991004562301999954e+02,-1.777415537999749995e-01
1.550999999999999801e+01,7.754799395420000110e+02,4.990981591281999954e+02,-1.666214928000079865e-01
1.551999999999999957e+01,7.759828038639999477e+02,4.991148774331999789e+02,-1.585685577999690066e-01
1.552999999999999758e+01,7.764873567939999930e+02,4.991546586392000222e+02,-1.705967447999690023e-01
1.553999999999999915e+01,7.769973279480000201e+02,4.991697121692000110e+02,-1.815364787999929896e-01
1.555000000000000071e+01,7.775048120359999757e+02,4.991406019042000253e+02,-1.783208618000070023e-01
1.555999999999999872e+01,7.780108678020000070e+02,4.991014186571999858e+02,-1.680699787999599959e-01
1.557000000000000028e+01,7.785052630699999554e+02,4.991085857392000094e+02,-1.749853277999640078e-01
1.557999999999999829e+01,7.790052251140000408e+02,4.991410616222000272e+02,-1.959888207999790077e-01
1.558999999999999986e+01,7.794967383680000239e+02,4.991460750832000031e+02,-1.988971867999660137e-01
1.559999999999999787e+01,7.799913555919999908e+02,4.991142588472000057e+02,-1.866748267999639999e-01
1.560999999999999943e+01,7.804817519939999784e+02,4.990861975032000259e+02,-1.774666728000079963e-01
1.561999999999999744e+01,7.809707826640000121e+02,4.990820617112000264e+02,-1.783432987999840069e-01
1.562999999999999901e+01,7.814811516940000047e+02,4.990901443051999991e+02,-1.842583178000120059e-01
1.564000000000000057e+01,7.819802206599999863e+02,4.990856189432000178e+02,-1.741312647999639918e-01
1.564999999999999858e+01,7.824842247200000429e+02,4.990823734162000278e+02,-1.650076358000059917e-01
1.566000000000000014e+01,7.829791049359999988e+02,4.990985898651999833e+02,-1.699547908000030028e-01
1.566999999999999815e+01,7.834837994519999711e+02,4.991183467121999797e+02,-1.819122988000030083e-01
1.567999999999999972e+01,7.839915723459999981e+02,4.991192697331999852e+02,-1.878026357999739993e-01
1.568999999999999773e+01,7.844920972239999628e+02,4.991067897301999778e+02,-1.846472397999890103e-01
1.569999999999999929e+01,7.849916544679999788e+02,4.991112608152000121e+02,-1.875519027999749955e-01
1.571000000000000085e+01,7.854883032179999418e+02,4.991315882622000117e+02,-1.915131617999930036e-01
1.571999999999999886e+01,7.859881739720000269e+02,4.991481108741999719e+02,-1.904602477999599863e-01
1.573000000000000043e+01,7.864900113999999576e+02,4.991477288131999899e+02,-1.863472357999980122e-01
1.573999999999999844e+01,7.869836039919999848e+02,4.991338620331999891e+02,-1.801884697999689977e-01
1.575000000000000000e+01,7.874876933059999828e+02,4.991115799312000263e+02,-1.739976787999980012e-01
1.575999999999999801e+01,7.879894427740000538e+02,4.990951916792000134e+02,-1.628281697999729993e-01
1.576999999999999957e+01,7.884888279140000122e+02,4.991026755081999795e+02,-1.607434677999650119e-01
1.577999999999999758e+01,7.889834238060000189e+02,4.991238732131999996e+02,-1.687082798000029971e-01
1.578999999999999915e+01,7.894731121940000094e+02,4.991257634602000053e+02,-1.756060588000069866e-01
1.580000000000000071e+01,7.899885269420000213e+02,4.990980969711999933e+02,-1.753937908000069990e-01
1.580999999999999872e+01,7.904962376900000436e+02,4.990650144022000063e+02,-1.661640697999930139e-01
1.582000000000000028e+01,7.909985627300000033e+02,4.990736393721999775e+02,-1.720827917999649959e-01
1.582999999999999829e+01,7.914925334199999725e+02,4.991057909012000096e+02,-1.880864407999839893e-01
1.583999999999999986e+01,7.919896942640000361e+02,4.991171471481999902e+02,-1.880159087999850043e-01
1.584999999999999787e+01,7.925030254560000458e+02,4.991084279322000157e+02,-1.778708867999939935e-01
1.585999999999999943e+01,7.929987009799999669e+02,4.991107095652000112e+02,-1.707686237999880008e-01
1.586999999999999744e+01,7.934871928539999999e+02,4.991335584842000230e+02,-1.797406258000019963e-01
1.587999999999999901e+01,7.939795348200000262e+02,4.991416028802000255e+02,-1.886595397999600021e-01
1.589000000000000057e+01,7.944828521980000460e+02,4.991152950032000035e+02,-1.754546717999830030e-01
1.589999999999999858e+01,7.949896500900000547e+02,4.990982004342000096e+02,-1.622815348000070101e-01
1.591000000000000014e+01,7.954749177400000235e+02,4.991248894682000241e+02,-1.662677697999689896e-01
1.591999999999999815e+01,7.959673207419999699e+02,4.991669570941999723e+02,-1.853067717999750119e-01
1.592999999999999972e+01,7.964702159839999922e+02,4.991655948562000162e+02,-1.921901377999790106e-01
1.593999999999999773e+01,7.969839445659999910e+02,4.991148266582000019e+02,-1.828966817999649885e-01
1.594999999999999929e+01,7.974862366039999415e+02,4.990713937191999889e+02,-1.806316948000120104e-01
1.596000000000000085e+01,7.979643989339999735e+02,4.990646377301999905e+02,-1.805014878000129885e-01
1.596999999999999886e+01,7.984578263460000471e+02,4.990887594281999782e+02,-1.924769018000120069e-01
1.598000000000000043e+01,7.989690209799999820e+02,4.990999223492000283e+02,-1.904025528000020118e-01
1.598999999999999844e+01,7.994769034299999930e+02,4.990989191941999934e+02,-1.762859397999929911e-01
1.600000000000000000e+01,7.999813374379999686e+02,4.991056896502000200e+02,-1.741975977999840053e-01
1.600999999999999801e+01,8.004804386979999435e+02,4.991181476791999785e+02,-1.771305407999700099e-01
1.601999999999999957e+01,8.010004194059999918e+02,4.991157718001999797e+02,-1.800065038000120132e-01
1.602999999999999758e+01,8.015077619080000204e+02,4.991066858941999840e+02,-1.768615657999690061e-01
1.603999999999999915e+01,8.020031546620000427e+02,4.991139240872000187e+02,-1.797769178000130086e-01
1.605000000000000071e+01,8.024827753880000500e+02,4.991342597511999770e+02,-1.897420328000030132e-01
1.605999999999999872e+01,8.029683547299999873e+02,4.991379434341999968e+02,-1.896470078000040138e-01
1.607000000000000028e+01,8.034754140180000377e+02,4.991338211441999988e+02,-1.945196967999980042e-01
1.607999999999999829e+01,8.039627897059999668e+02,4.991235846742000035e+02,-1.943751607999980036e-01
1.608999999999999986e+01,8.044432903279999891e+02,4.991109595312000238e+02,-1.922237137999890100e-01
1.609999999999999787e+01,8.049435867700000244e+02,4.991024800562000223e+02,-1.870824697999939890e-01
1.610999999999999943e+01,8.054561776540000437e+02,4.991067290401999799e+02,-1.799833847999889880e-01
1.611999999999999744e+01,8.059719662820000394e+02,4.991251478922000047e+02,-1.829336457999750087e-01
1.612999999999999901e+01,8.064698995060000470e+02,4.991405228581999722e+02,-1.918771787999890011e-01
1.614000000000000057e+01,8.069707098180000457e+02,4.991230439592000039e+02,-1.907040958000119912e-01
1.614999999999999858e+01,8.074910275879999517e+02,4.990796703862000072e+02,-1.794352497999880114e-01
1.616000000000000014e+01,8.080027605740000354e+02,4.990638556522000044e+02,-1.672655367999880127e-01
1.616999999999999815e+01,8.085040345019999677e+02,4.991084400611999854e+02,-1.843114317999839935e-01
1.617999999999999972e+01,8.089903887079999549e+02,4.991511887571999750e+02,-1.963541367999840082e-01
1.618999999999999773e+01,8.094875192560000414e+02,4.991455298611999751e+02,-1.922235547999660010e-01
1.619999999999999929e+01,8.099966266980000000e+02,4.991055262991999939e+02,-1.799690857999660110e-01
1.621000000000000085e+01,8.104776396360000490e+02,4.990839264282000158e+02,-1.747858417999700043e-01
1.621999999999999886e+01,8.109543240140000080e+02,4.991030645032000166e+02,-1.927474367999980065e-01
1.623000000000000043e+01,8.114384505519999493e+02,4.991146534352000117e+02,-1.996806708000030128e-01
1.623999999999999844e+01,8.119451921119999724e+02,4.990985466501999781e+02,-1.895110508000119875e-01
1.625000000000000000e+01,8.124603492799999458e+02,4.990929330082000206e+02,-1.803765857999979905e-01
1.625999999999999801e+01,8.129474437940000371e+02,4.991227135042000214e+02,-1.893733538000119954e-01
1.626999999999999957e+01,8.134452944280000111e+02,4.991570827091999831e+02,-2.073839767999859918e-01
1.627999999999999758e+01,8.139619647279999981e+02,4.991425125302000083e+02,-2.062176278000089902e-01
1.628999999999999915e+01,8.144891555660000222e+02,4.991015593821999801e+02,-1.879557467999790066e-01
1.630000000000000071e+01,8.150010913959999925e+02,4.990997399912000105e+02,-1.868354368000030019e-01
1.630999999999999872e+01,8.154840200879999657e+02,4.991323087632000011e+02,-1.898429297999900123e-01
1.632000000000000028e+01,8.159749934359999770e+02,4.991643245751999984e+02,-1.958467017999609983e-01
1.632999999999999829e+01,8.164844460159999926e+02,4.991533665151999912e+02,-1.896946697999900011e-01
1.633999999999999986e+01,8.169813456440000436e+02,4.991166618532000143e+02,-1.804545747999750094e-01
1.634999999999999787e+01,8.174716302699999915e+02,4.990905619651999814e+02,-1.812534308000079974e-01
1.635999999999999943e+01,8.179540713080000387e+02,4.990790386041999795e+02,-1.821054587999849927e-01
1.636999999999999744e+01,8.184565099000000146e+02,4.990856738941999993e+02,-1.860171228000019883e-01
1.637999999999999901e+01,8.189591502260000198e+02,4.991063221672000054e+02,-1.959782197999939968e-01
1.639000000000000057e+01,8.194528047420000121e+02,4.991264645051999764e+02,-2.039395177999759889e-01
1.639999999999999858e+01,8.199541311860000405e+02,4.991350360042000034e+02,-2.088582667999719922e-01
1.641000000000000014e+01,8.204587622239999973e+02,4.991208084291999967e+02,-1.996957528000130044e-01
1.641999999999999815e+01,8.209700412239999423e+02,4.991129488871999911e+02,-1.965542657999700127e-01
1.642999999999999972e+01,8.214670885159999898e+02,4.991262948141999800e+02,-1.984907917999799987e-01
1.643999999999999773e+01,8.219479897200000096e+02,4.991417415011999879e+02,-1.954382887999950025e-01
1.644999999999999929e+01,8.224495991559999766e+02,4.991453529121999964e+02,-1.913394167999759865e-01
1.646000000000000085e+01,8.229556578499999659e+02,4.991412089031999813e+02,-1.862121867999800007e-01
1.646999999999999886e+01,8.234590959260000318e+02,4.991478835522000281e+02,-1.951237997999940021e-01
1.648000000000000043e+01,8.239548335539999471e+02,4.991490856731999770e+02,-2.110178638000130003e-01
1.648999999999999844e+01,8.244506800299999441e+02,4.991132871002000115e+02,-2.117812647999899878e-01
1.650000000000000000e+01,8.249660635940000475e+02,4.990686195801999929e+02,-2.035089708000079878e-01
1.650999999999999801e+01,8.254704105299999810e+02,4.990593697332000147e+02,-1.983641078000120128e-01
1.651999999999999957e+01,8.259610991099999637e+02,4.990963738571999784e+02,-2.053855487999609875e-01
1.652999999999999758e+01,8.264486787939999886e+02,4.991352001921999886e+02,-2.134141167999989985e-01
1.653999999999999915e+01,8.269493733340000290e+02,4.991197462531999918e+02,-2.042481517999850116e-01
1.655000000000000071e+01,8.274549998180000330e+02,4.990705364391999979e+02,-1.899619637999749866e-01
1.655999999999999872e+01,8.279507298559999526e+02,4.990367734101999986e+02,-1.797325007999840130e-01
1.657000000000000028e+01,8.284275246780000543e+02,4.990539711971999850e+02,-1.816871217999929955e-01
1.657999999999999829e+01,8.289307953539999971e+02,4.990986696041999835e+02,-1.987329747999899976e-01
1.658999999999999986e+01,8.294391970440000250e+02,4.991236674552000068e+02,-2.047081097999610133e-01
1.659999999999999787e+01,8.299541854379999677e+02,4.991210136372000079e+02,-2.055841897999939882e-01
1.660999999999999943e+01,8.304594744160000346e+02,4.991128085732000272e+02,-2.034428227999849903e-01
1.661999999999999744e+01,8.309502736199999617e+02,4.991127837792000150e+02,-2.033335527999849957e-01
1.662999999999999901e+01,8.314552529039999627e+02,4.991275523141999884e+02,-2.142733918000090110e-01
1.664000000000000057e+01,8.319559786280000253e+02,4.991290994061999982e+02,-2.131674527999760094e-01
1.664999999999999858e+01,8.324541636599999492e+02,4.991225132531999975e+02,-2.050333387999939971e-01
1.666000000000000014e+01,8.329528921920000357e+02,4.991239534032000051e+02,-2.019274538000100094e-01
1.666999999999999815e+01,8.334364171219999662e+02,4.991285320402000139e+02,-1.988360237999660107e-01
1.667999999999999972e+01,8.339300420079999867e+02,4.991316486512000097e+02,-2.057372537999709872e-01
1.668999999999999773e+01,8.344276875360000076e+02,4.991169726911999760e+02,-2.105748027999659877e-01
1.669999999999999929e+01,8.349324038280000195e+02,4.990837085411999965e+02,-2.043451267999950027e-01
1.671000000000000085e+01,8.354422560599999770e+02,4.990657513212000254e+02,-2.011683318000090093e-01
1.671999999999999886e+01,8.359432968480000454e+02,4.990793252441999925e+02,-2.031047737999620018e-01
1.673000000000000043e+01,8.364431426759999795e+02,4.991138331431999973e+02,-2.141153967999850083e-01
1.673999999999999844e+01,8.369492336639999621e+02,4.991266725251999787e+02,-2.220481627999670027e-01
1.675000000000000000e+01,8.374584284000000025e+02,4.991026857382000230e+02,-2.138502087999850088e-01
1.675999999999999801e+01,8.379739562559999513e+02,4.990730366252000181e+02,-2.096308947999659944e-01
1.676999999999999957e+01,8.384771919319999824e+02,4.990657088752000163e+02,-2.094930927999670012e-01
1.677999999999999758e+01,8.389689630300000545e+02,4.990837510631999976e+02,-2.144473807999620063e-01
1.678999999999999915e+01,8.394621608960000003e+02,4.991118909292000012e+02,-2.194369768000140053e-01
1.680000000000000071e+01,8.399442873560000180e+02,4.991234187832000089e+02,-2.113703427999759910e-01
1.680999999999999872e+01,8.404369120919999432e+02,4.991265066191999722e+02,-2.102716417999989929e-01
1.682000000000000028e+01,8.409328176059999578e+02,4.991247630281999932e+02,-2.121551848000090001e-01
1.682999999999999829e+01,8.414273522400000047e+02,4.991119410311999900e+02,-2.089999147999659912e-01
1.683999999999999986e+01,8.419245415619999449e+02,4.991052555431999735e+02,-2.128657497999859871e-01
1.684999999999999787e+01,8.424257807120000052e+02,4.990978102671999750e+02,-2.137279837999619958e-01
1.685999999999999943e+01,8.429319547339999872e+02,4.990916483542000037e+02,-2.145936477999950132e-01
1.686999999999999744e+01,8.434528759300000047e+02,4.990903419542000279e+02,-2.134731487999619870e-01
1.687999999999999901e+01,8.439603611699999419e+02,4.990962991512000144e+02,-2.073812327999899896e-01
1.689000000000000057e+01,8.444692192879999766e+02,4.991133030021999843e+02,-2.153280757999710138e-01
1.689999999999999858e+01,8.449769349619999730e+02,4.991152279191999810e+02,-2.202219537999660082e-01
1.691000000000000014e+01,8.454791987439999730e+02,4.990898331871999858e+02,-2.150205937999719874e-01
1.691999999999999815e+01,8.459865675040000497e+02,4.990627408262000131e+02,-2.058120828000140068e-01
1.692999999999999972e+01,8.464702640939999583e+02,4.990643137751999916e+02,-2.057100298000129890e-01
1.693999999999999773e+01,8.469572446119999540e+02,4.990960910072000161e+02,-2.147138677999720080e-01
1.694999999999999929e+01,8.474561192119999760e+02,4.991125213401999758e+02,-2.236609147999860103e-01
1.696000000000000085e+01,8.479622059399999898e+02,4.990903426521999791e+02,-2.204700638000000046e-01
1.696999999999999886e+01,8.484678638299999420e+02,4.990581303412000125e+02,-2.152438958000039981e-01
1.698000000000000043e+01,8.489571213819999684e+02,4.990500187171999755e+02,-2.111064117999849887e-01
1.698999999999999844e+01,8.494504321340000388e+02,4.990761794872000223e+02,-2.110889677999850111e-01
1.700000000000000000e+01,8.499627433980000433e+02,4.991204207412000073e+02,-2.201311447999990123e-01
1.700999999999999801e+01,8.504682632960000319e+02,4.991432614432000037e+02,-2.230992907999859998e-01
1.701999999999999957e+01,8.509683326340000349e+02,4.991387613282000189e+02,-2.219721628000100033e-01
1.702999999999999758e+01,8.514693128300000353e+02,4.991183049652000250e+02,-2.157885047999809902e-01
1.703999999999999915e+01,8.519674119000000019e+02,4.990956808692000095e+02,-2.095978398000100107e-01
1.705000000000000071e+01,8.524803476580000279e+02,4.990938937811999949e+02,-2.154774667999820037e-01
1.705999999999999872e+01,8.529818446519999497e+02,4.990994772322000017e+02,-2.183856227999670108e-01
1.707000000000000028e+01,8.534697609539999803e+02,4.990973129291999726e+02,-2.102693937999849938e-01
1.707999999999999829e+01,8.539768175780000092e+02,4.990932329752000101e+02,-2.031421547999799904e-01
1.708999999999999986e+01,8.544803669860000355e+02,4.990979532242000118e+02,-2.000467697999950001e-01
1.709999999999999787e+01,8.549802967360000139e+02,4.991134457161999762e+02,-2.079902667999760091e-01
1.710999999999999943e+01,8.554720388700000058e+02,4.991144515931999877e+02,-2.148844687999809933e-01
1.711999999999999744e+01,8.559668277539999508e+02,4.990796296692000169e+02,-2.056514857999670043e-01
1.712999999999999901e+01,8.564862914420000379e+02,4.990512175041999967e+02,-1.984356407999610106e-01
1.714000000000000057e+01,8.569880150960000265e+02,4.990528286512000022e+02,-1.953296927999750021e-01
1.714999999999999858e+01,8.574727699860000030e+02,4.990884994691999736e+02,-2.003477367999700054e-01
1.716000000000000014e+01,8.579574122120000084e+02,4.991261458551999795e+02,-2.113728147999950069e-01
1.716999999999999815e+01,8.584685763280000401e+02,4.991202971612000283e+02,-2.042384217999909934e-01
1.717999999999999972e+01,8.589878129119999812e+02,4.990958643562000248e+02,-2.010366928000039966e-01
1.718999999999999773e+01,8.595011478779999834e+02,4.990870851642000048e+02,-2.078915688000090023e-01
1.719999999999999929e+01,8.599924903600000334e+02,4.990950902011999801e+02,-2.118105337999720006e-01
1.721000000000000085e+01,8.604919632380000394e+02,4.991185837492000132e+02,-2.157823347999900110e-01
1.721999999999999886e+01,8.610035869319999620e+02,4.991397767651999970e+02,-2.167432967999670113e-01
1.723000000000000043e+01,8.615024027580000165e+02,4.991572336901999734e+02,-2.176939268000009919e-01
1.723999999999999844e+01,8.620030719280000540e+02,4.991597720941999796e+02,-2.185915107999759910e-01
1.725000000000000000e+01,8.624923555159999751e+02,4.991336575432000018e+02,-2.073904598000080035e-01
1.725999999999999801e+01,8.629909657919999972e+02,4.991020763591999980e+02,-1.931680277999990036e-01
1.726999999999999957e+01,8.634892095980000022e+02,4.990944636141999808e+02,-1.930303307999980122e-01
1.727999999999999758e+01,8.639740181140000459e+02,4.990941038821999882e+02,-1.909211987999900051e-01
1.728999999999999915e+01,8.644726912019999645e+02,4.990965177041999823e+02,-1.948188068000089868e-01
1.730000000000000071e+01,8.649920707459999676e+02,4.990871244741999817e+02,-1.896700938000130121e-01
1.730999999999999872e+01,8.654997280899999623e+02,4.990900689271999795e+02,-1.885675427999800036e-01
1.732000000000000028e+01,8.660060225879999507e+02,4.991168930681999996e+02,-2.105496937999719875e-01
1.732999999999999829e+01,8.665068079740000258e+02,4.991173994562000189e+02,-2.214401477999949908e-01
1.733999999999999986e+01,8.670278395719999480e+02,4.990790676661999896e+02,-2.121889437999819883e-01
1.734999999999999787e+01,8.675564576220000390e+02,4.990482051402000252e+02,-1.959623587999609895e-01
1.735999999999999943e+01,8.680569264319999547e+02,4.990717944951999812e+02,-1.889342048000129948e-01
1.736999999999999744e+01,8.685399159380000356e+02,4.991383900252000103e+02,-2.010617918000139892e-01
1.737999999999999901e+01,8.690300599079999984e+02,4.991673854861999757e+02,-1.980550337999699984e-01
1.739000000000000057e+01,8.695263312260000248e+02,4.991416840402000048e+02,-1.828538597999850024e-01
1.739999999999999858e+01,8.700249437219999891e+02,4.991100675761999810e+02,-1.786313677999649963e-01
1.741000000000000014e+01,8.705123218520000137e+02,4.990997922981999864e+02,-1.894867657999889932e-01
1.741999999999999815e+01,8.709911412339999970e+02,4.990990729321999879e+02,-1.923777297999759994e-01
1.742999999999999972e+01,8.714904702640000096e+02,4.991075410171999920e+02,-1.942965387999850135e-01
1.743999999999999773e+01,8.720054324000000179e+02,4.991228936542000270e+02,-2.012361917999899996e-01
1.744999999999999929e+01,8.725026513520000435e+02,4.991332338931999857e+02,-2.061620947999850129e-01
1.746000000000000085e+01,8.730099370780000072e+02,4.991251428272000226e+02,-2.040206857999760093e-01
1.746999999999999886e+01,8.735239515800000163e+02,4.991044537792000142e+02,-1.908332617999989878e-01
1.748000000000000043e+01,8.740456997119999869e+02,4.991062065382000128e+02,-1.877233588000140063e-01
1.748999999999999844e+01,8.745624308259999680e+02,4.991256631172000198e+02,-1.956771037999940066e-01
1.750000000000000000e+01,8.750589343960000406e+02,4.991309862691999797e+02,-1.915854067999759880e-01
1.750999999999999801e+01,8.755640514919999760e+02,4.991257904212000085e+02,-1.854546688000039967e-01
1.751999999999999957e+01,8.760752162740000131e+02,4.991199311432000059e+02,-1.813202577999840082e-01
1.752999999999999758e+01,8.765593425900000284e+02,4.991315236031999802e+02,-1.872534978000139905e-01
1.753999999999999915e+01,8.770433562419999589e+02,4.991450916311999890e+02,-1.991937718000139912e-01
1.755000000000000071e+01,8.775174941139999873e+02,4.991211030872000265e+02,-1.920036168000089916e-01
1.755999999999999872e+01,8.780172180920000073e+02,4.990875609981999901e+02,-1.837740577999709968e-01
1.757000000000000028e+01,8.785224507379999750e+02,4.990803437182000266e+02,-1.846362078000040041e-01
1.757999999999999829e+01,8.790137079659999699e+02,4.991073853301999748e+02,-1.856223347999799989e-01
1.758999999999999986e+01,8.795028277479999588e+02,4.991543231911999783e+02,-1.906791587999759896e-01
1.759999999999999787e+01,8.800038983880000387e+02,4.991849193131999982e+02,-1.946756627999949862e-01
1.760999999999999943e+01,8.805162323160000142e+02,4.991761254581999765e+02,-1.895306317999999879e-01
1.761999999999999744e+01,8.810332450480000261e+02,4.991555580151999720e+02,-1.903430607999750113e-01
1.762999999999999901e+01,8.815465488300000061e+02,4.991297777922000023e+02,-1.891379108000000031e-01
1.764000000000000057e+01,8.820439634800000022e+02,4.991191411681999739e+02,-1.809896777999600026e-01
1.764999999999999858e+01,8.825534192100000155e+02,4.991432188182000118e+02,-1.809612927999600107e-01
1.766000000000000014e+01,8.830523216640000328e+02,4.991767031022000083e+02,-1.829684557999700090e-01
1.766999999999999815e+01,8.835481995879999886e+02,4.991929871341999956e+02,-1.849156077999810077e-01
1.767999999999999972e+01,8.840451865100000077e+02,4.991722992471999873e+02,-1.797320277999850113e-01
1.768999999999999773e+01,8.845392041239999799e+02,4.991334409642000196e+02,-1.664849498000079975e-01
1.769999999999999929e+01,8.850249816059999830e+02,4.991161089761999961e+02,-1.643157227999990089e-01
1.771000000000000085e+01,8.855106769420000319e+02,4.991177641712000081e+02,-1.732135738000120107e-01
1.771999999999999886e+01,8.859987092379999467e+02,4.991135713802000282e+02,-1.740902207999900086e-01
1.773000000000000043e+01,8.865002313799999456e+02,4.991011660162000112e+02,-1.659348338000080081e-01
1.773999999999999844e+01,8.870173296299999492e+02,4.990966435721999801e+02,-1.628038257999639971e-01
1.775000000000000000e+01,8.875150898619999680e+02,4.991150453942000240e+02,-1.627580177999649880e-01
1.775999999999999801e+01,8.880140504239999473e+02,4.991475136701999986e+02,-1.697616157999700115e-01
1.776999999999999957e+01,8.885244190099999742e+02,4.991556033201999867e+02,-1.736766467999890096e-01
1.777999999999999758e+01,8.890416581800000131e+02,4.991310671012000171e+02,-1.674749777999610112e-01
1.778999999999999915e+01,8.895563885080000546e+02,4.991153880841999921e+02,-1.653051418000079931e-01
1.780000000000000071e+01,8.900545477260000098e+02,4.991268013302000099e+02,-1.652345888000069929e-01
1.780999999999999872e+01,8.905260378760000322e+02,4.991667371131999857e+02,-1.662706047999850112e-01
1.782000000000000028e+01,8.910120186880000119e+02,4.991984785142000192e+02,-1.692744997999700018e-01
1.782999999999999829e+01,8.915120875820000492e+02,4.991939854551999929e+02,-1.661473837999850045e-01
1.783999999999999986e+01,8.920125253879999718e+02,4.991654851491999807e+02,-1.599354668000119994e-01
1.784999999999999787e+01,8.925140207859999464e+02,4.991360081941999738e+02,-1.637199337999749871e-01
1.785999999999999943e+01,8.930032489300000407e+02,4.991108673151999824e+02,-1.595223758000129943e-01
