time,leftedge,rightedge,gap,x,y_LE,y_RE
1.329700000000000060e+01,4.038999999999999702e+00,9.659000000000000696e+00,5.620000000000000107e+00,7.130523380523381416e-01,1.250000000000000000e+02,1.278409999999999940e+02
1.331400000000000006e+01,3.939000000000000057e+00,9.599999999999999645e+00,5.660999999999999588e+00,7.139639639639639990e-01,1.250000000000000000e+02,1.279000000000000057e+02
1.332699999999999996e+01,3.963999999999999968e+00,9.662000000000000810e+00,5.698000000000000398e+00,7.146610896610896546e-01,1.250000000000000000e+02,1.278379999999999939e+02
1.334399999999999942e+01,4.051999999999999602e+00,9.737999999999999545e+00,5.685999999999999943e+00,7.155727155727155120e-01,1.250000000000000000e+02,1.277620000000000005e+02
1.335699999999999932e+01,3.912999999999999812e+00,9.599999999999999645e+00,5.687000000000000277e+00,7.162698412698412787e-01,1.250000000000000000e+02,1.279000000000000057e+02
1.337500000000000000e+01,3.987999999999999989e+00,9.675000000000000711e+00,5.687000000000000277e+00,7.172350922350922975e-01,1.250000000000000000e+02,1.278250000000000028e+02
1.338799999999999990e+01,3.951999999999999957e+00,9.625000000000000000e+00,5.673000000000000043e+00,7.179322179322179531e-01,1.250000000000000000e+02,1.278750000000000000e+02
1.340499999999999936e+01,3.887999999999999901e+00,9.586999999999999744e+00,5.698999999999999844e+00,7.188438438438438105e-01,1.250000000000000000e+02,1.279129999999999967e+02
1.341799999999999926e+01,3.926000000000000156e+00,9.647999999999999687e+00,5.722000000000000419e+00,7.195409695409694661e-01,1.250000000000000000e+02,1.278520000000000039e+02
1.343099999999999916e+01,3.875999999999999890e+00,9.587999999999999190e+00,5.711999999999999744e+00,7.202380952380952328e-01,1.250000000000000000e+02,1.279120000000000061e+02
1.344899999999999984e+01,3.887999999999999901e+00,9.586000000000000298e+00,5.698000000000000398e+00,7.212033462033462516e-01,1.250000000000000000e+02,1.279140000000000015e+02
1.346199999999999974e+01,3.963000000000000078e+00,9.669999999999999929e+00,5.706999999999999851e+00,7.219004719004719073e-01,1.250000000000000000e+02,1.278299999999999983e+02
1.347899999999999920e+01,3.875000000000000000e+00,9.583000000000000185e+00,5.708000000000000185e+00,7.228120978120977647e-01,1.250000000000000000e+02,1.279170000000000016e+02
1.349200000000000088e+01,3.926000000000000156e+00,9.644999999999999574e+00,5.719000000000000306e+00,7.235092235092235313e-01,1.250000000000000000e+02,1.278550000000000040e+02
1.350999999999999979e+01,4.011999999999999567e+00,9.695999999999999730e+00,5.684000000000000163e+00,7.244744744744744391e-01,1.250000000000000000e+02,1.278040000000000020e+02
1.352699999999999925e+01,3.899999999999999911e+00,9.586000000000000298e+00,5.685999999999999943e+00,7.253861003861004075e-01,1.250000000000000000e+02,1.279140000000000015e+02
1.353999999999999915e+01,4.011999999999999567e+00,9.708999999999999631e+00,5.697000000000000064e+00,7.260832260832260632e-01,1.250000000000000000e+02,1.277909999999999968e+02
1.355799999999999983e+01,3.962000000000000188e+00,9.646000000000000796e+00,5.684000000000000163e+00,7.270484770484770820e-01,1.250000000000000000e+02,1.278539999999999992e+02
1.357099999999999973e+01,3.899999999999999911e+00,9.596999999999999531e+00,5.697000000000000064e+00,7.277456027456027376e-01,1.250000000000000000e+02,1.279030000000000058e+02
1.358799999999999919e+01,3.962000000000000188e+00,9.660999999999999588e+00,5.698999999999999844e+00,7.286572286572285950e-01,1.250000000000000000e+02,1.278389999999999986e+02
1.360100000000000087e+01,3.862000000000000099e+00,9.595000000000000639e+00,5.732999999999999652e+00,7.293543543543543617e-01,1.250000000000000000e+02,1.279050000000000011e+02
1.361899999999999977e+01,3.862000000000000099e+00,9.608999999999999986e+00,5.746999999999999886e+00,7.303196053196052695e-01,1.250000000000000000e+02,1.278910000000000053e+02
1.363100000000000023e+01,3.899000000000000021e+00,9.680999999999999162e+00,5.782000000000000028e+00,7.309631059631059857e-01,1.250000000000000000e+02,1.278190000000000026e+02
1.364799999999999969e+01,3.837000000000000188e+00,9.606999999999999318e+00,5.769999999999999574e+00,7.318747318747318431e-01,1.250000000000000000e+02,1.278930000000000007e+02
1.366200000000000081e+01,3.911999999999999922e+00,9.708000000000000185e+00,5.796000000000000263e+00,7.326254826254826602e-01,1.250000000000000000e+02,1.277920000000000016e+02
1.367900000000000027e+01,3.975000000000000089e+00,9.743000000000000327e+00,5.767999999999999794e+00,7.335371085371085176e-01,1.250000000000000000e+02,1.277570000000000050e+02
1.369200000000000017e+01,3.887000000000000011e+00,9.621000000000000441e+00,5.733999999999999986e+00,7.342342342342342842e-01,1.250000000000000000e+02,1.278790000000000049e+02
1.371000000000000085e+01,3.986000000000000210e+00,9.718999999999999417e+00,5.732999999999999652e+00,7.351994851994853031e-01,1.250000000000000000e+02,1.277810000000000059e+02
1.372199999999999953e+01,3.886000000000000121e+00,9.631000000000000227e+00,5.745000000000000107e+00,7.358429858429857973e-01,1.250000000000000000e+02,1.278689999999999998e+02
1.373600000000000065e+01,3.849000000000000199e+00,9.605999999999999872e+00,5.756999999999999673e+00,7.365937365937366144e-01,1.250000000000000000e+02,1.278940000000000055e+02
1.375300000000000011e+01,3.923999999999999932e+00,9.692999999999999616e+00,5.769000000000000128e+00,7.375053625053624717e-01,1.250000000000000000e+02,1.278070000000000022e+02
1.376600000000000001e+01,3.861000000000000210e+00,9.595000000000000639e+00,5.733999999999999986e+00,7.382024882024882384e-01,1.250000000000000000e+02,1.279050000000000011e+02
1.377999999999999936e+01,3.861000000000000210e+00,9.583000000000000185e+00,5.722000000000000419e+00,7.389532389532389445e-01,1.250000000000000000e+02,1.279170000000000016e+02
1.379700000000000060e+01,3.960999999999999854e+00,9.667999999999999261e+00,5.706999999999999851e+00,7.398648648648649129e-01,1.250000000000000000e+02,1.278319999999999936e+02
1.381400000000000006e+01,3.822999999999999954e+00,9.531000000000000583e+00,5.708000000000000185e+00,7.407764907764907703e-01,1.250000000000000000e+02,1.279689999999999941e+02
1.382699999999999996e+01,3.873000000000000220e+00,9.580999999999999517e+00,5.708000000000000185e+00,7.414736164736165369e-01,1.250000000000000000e+02,1.279189999999999969e+02
1.384500000000000064e+01,3.984999999999999876e+00,9.664999999999999147e+00,5.679999999999999716e+00,7.424388674388674447e-01,1.250000000000000000e+02,1.278350000000000080e+02
1.385699999999999932e+01,3.898000000000000131e+00,9.542999999999999261e+00,5.644999999999999574e+00,7.430823680823680499e-01,1.250000000000000000e+02,1.279569999999999936e+02
1.387400000000000055e+01,3.960999999999999854e+00,9.605000000000000426e+00,5.644000000000000128e+00,7.439939939939940183e-01,1.250000000000000000e+02,1.278949999999999960e+02
1.388799999999999990e+01,3.935999999999999943e+00,9.605000000000000426e+00,5.668999999999999595e+00,7.447447447447447244e-01,1.250000000000000000e+02,1.278949999999999960e+02
1.390499999999999936e+01,3.886000000000000121e+00,9.566000000000000725e+00,5.679999999999999716e+00,7.456563706563705818e-01,1.250000000000000000e+02,1.279339999999999975e+02
1.391799999999999926e+01,3.984999999999999876e+00,9.666000000000000369e+00,5.681000000000000050e+00,7.463534963534963484e-01,1.250000000000000000e+02,1.278340000000000032e+02
1.393599999999999994e+01,3.910000000000000142e+00,9.589999999999999858e+00,5.679999999999999716e+00,7.473187473187473673e-01,1.250000000000000000e+02,1.279099999999999966e+02
1.394899999999999984e+01,3.910000000000000142e+00,9.590999999999999304e+00,5.681000000000000050e+00,7.480158730158730229e-01,1.250000000000000000e+02,1.279090000000000060e+02
1.396700000000000053e+01,3.972999999999999865e+00,9.679000000000000270e+00,5.706000000000000405e+00,7.489811239811240418e-01,1.250000000000000000e+02,1.278209999999999980e+02
1.397899999999999920e+01,3.859999999999999876e+00,9.577999999999999403e+00,5.717999999999999972e+00,7.496246246246246470e-01,1.250000000000000000e+02,1.279219999999999970e+02
1.399699999999999989e+01,3.834999999999999964e+00,9.592000000000000526e+00,5.756999999999999673e+00,7.505898755898755548e-01,1.250000000000000000e+02,1.279080000000000013e+02
1.400999999999999979e+01,3.910000000000000142e+00,9.676999999999999602e+00,5.767000000000000348e+00,7.512870012870013214e-01,1.250000000000000000e+02,1.278230000000000075e+02
1.402699999999999925e+01,3.858999999999999986e+00,9.628000000000000114e+00,5.769000000000000128e+00,7.521986271986271788e-01,1.250000000000000000e+02,1.278719999999999999e+02
1.403999999999999915e+01,3.908999999999999808e+00,9.689000000000000057e+00,5.780000000000000249e+00,7.528957528957528345e-01,1.250000000000000000e+02,1.278110000000000070e+02
1.405799999999999983e+01,3.908999999999999808e+00,9.711000000000000298e+00,5.801999999999999602e+00,7.538610038610038533e-01,1.250000000000000000e+02,1.277890000000000015e+02
1.407499999999999929e+01,3.858999999999999986e+00,9.651999999999999247e+00,5.793000000000000149e+00,7.547726297726297107e-01,1.250000000000000000e+02,1.278479999999999990e+02
1.408799999999999919e+01,3.935000000000000053e+00,9.712999999999999190e+00,5.777999999999999581e+00,7.554697554697554773e-01,1.250000000000000000e+02,1.277870000000000061e+02
1.410500000000000043e+01,3.846999999999999975e+00,9.638999999999999346e+00,5.791999999999999815e+00,7.563813813813814457e-01,1.250000000000000000e+02,1.278610000000000042e+02
1.412299999999999933e+01,3.809000000000000163e+00,9.603999999999999204e+00,5.794999999999999929e+00,7.573466323466323535e-01,1.250000000000000000e+02,1.278960000000000008e+02
1.413599999999999923e+01,3.883999999999999897e+00,9.688000000000000611e+00,5.804000000000000270e+00,7.580437580437580092e-01,1.250000000000000000e+02,1.278119999999999976e+02
1.414899999999999913e+01,3.822000000000000064e+00,9.614000000000000767e+00,5.791999999999999815e+00,7.587408837408836648e-01,1.250000000000000000e+02,1.278859999999999957e+02
1.416600000000000037e+01,3.822000000000000064e+00,9.625000000000000000e+00,5.802999999999999936e+00,7.596525096525096332e-01,1.250000000000000000e+02,1.278750000000000000e+02
1.418299999999999983e+01,3.947000000000000064e+00,9.737000000000000099e+00,5.790000000000000036e+00,7.605641355641356016e-01,1.250000000000000000e+02,1.277630000000000052e+02
1.419699999999999918e+01,3.935000000000000053e+00,9.702999999999999403e+00,5.767999999999999794e+00,7.613148863148863077e-01,1.250000000000000000e+02,1.277969999999999970e+02
1.421400000000000041e+01,3.947999999999999954e+00,9.676999999999999602e+00,5.729000000000000092e+00,7.622265122265122761e-01,1.250000000000000000e+02,1.278230000000000075e+02
1.422700000000000031e+01,3.971999999999999975e+00,9.736000000000000654e+00,5.764000000000000234e+00,7.629236379236379317e-01,1.250000000000000000e+02,1.277639999999999958e+02
1.424399999999999977e+01,3.922000000000000153e+00,9.676000000000000156e+00,5.753999999999999559e+00,7.638352638352637891e-01,1.250000000000000000e+02,1.278239999999999981e+02
1.425699999999999967e+01,3.948999999999999844e+00,9.701000000000000512e+00,5.751999999999999780e+00,7.645323895323895558e-01,1.250000000000000000e+02,1.277990000000000066e+02
1.427100000000000080e+01,3.922000000000000153e+00,9.688000000000000611e+00,5.766000000000000014e+00,7.652831402831403729e-01,1.250000000000000000e+02,1.278119999999999976e+02
1.428800000000000026e+01,3.873000000000000220e+00,9.638999999999999346e+00,5.766000000000000014e+00,7.661947661947662302e-01,1.250000000000000000e+02,1.278610000000000042e+02
1.430100000000000016e+01,3.999000000000000110e+00,9.760999999999999233e+00,5.761999999999999567e+00,7.668918918918918859e-01,1.250000000000000000e+02,1.277390000000000043e+02
1.431799999999999962e+01,3.971999999999999975e+00,9.762000000000000455e+00,5.790000000000000036e+00,7.678035178035177433e-01,1.250000000000000000e+02,1.277379999999999995e+02
1.433200000000000074e+01,3.883999999999999897e+00,9.650000000000000355e+00,5.766000000000000014e+00,7.685542685542685604e-01,1.250000000000000000e+02,1.278499999999999943e+02
1.434900000000000020e+01,3.959000000000000075e+00,9.714000000000000412e+00,5.754999999999999893e+00,7.694658944658945288e-01,1.250000000000000000e+02,1.277860000000000014e+02
1.436200000000000010e+01,3.971999999999999975e+00,9.724999999999999645e+00,5.753000000000000114e+00,7.701630201630201844e-01,1.250000000000000000e+02,1.277750000000000057e+02
1.437899999999999956e+01,3.923999999999999932e+00,9.711999999999999744e+00,5.788000000000000256e+00,7.710746460746460418e-01,1.250000000000000000e+02,1.277879999999999967e+02
1.439300000000000068e+01,4.024000000000000021e+00,9.803000000000000824e+00,5.778999999999999915e+00,7.718253968253968589e-01,1.250000000000000000e+02,1.276970000000000027e+02
1.441000000000000014e+01,3.959999999999999964e+00,9.739000000000000767e+00,5.778999999999999915e+00,7.727370227370227163e-01,1.250000000000000000e+02,1.277609999999999957e+02
1.442699999999999960e+01,3.947999999999999954e+00,9.727999999999999758e+00,5.780000000000000249e+00,7.736486486486486847e-01,1.250000000000000000e+02,1.277720000000000056e+02
1.444500000000000028e+01,3.972999999999999865e+00,9.762999999999999901e+00,5.790000000000000036e+00,7.746138996138995925e-01,1.250000000000000000e+02,1.277369999999999948e+02
1.445700000000000074e+01,3.859999999999999876e+00,9.651999999999999247e+00,5.791999999999999815e+00,7.752574002574003087e-01,1.250000000000000000e+02,1.278479999999999990e+02
1.447499999999999964e+01,3.923000000000000043e+00,9.712999999999999190e+00,5.790000000000000036e+00,7.762226512226512165e-01,1.250000000000000000e+02,1.277870000000000061e+02
1.448799999999999955e+01,3.911000000000000032e+00,9.701999999999999957e+00,5.791000000000000369e+00,7.769197769197768721e-01,1.250000000000000000e+02,1.277980000000000018e+02
1.450500000000000078e+01,3.835999999999999854e+00,9.653999999999999915e+00,5.817999999999999616e+00,7.778314028314028405e-01,1.250000000000000000e+02,1.278460000000000036e+02
1.451800000000000068e+01,3.873000000000000220e+00,9.689999999999999503e+00,5.817000000000000171e+00,7.785285285285286072e-01,1.250000000000000000e+02,1.278100000000000023e+02
1.453500000000000014e+01,3.898000000000000131e+00,9.701000000000000512e+00,5.802999999999999936e+00,7.794401544401544646e-01,1.250000000000000000e+02,1.277990000000000066e+02
1.454800000000000004e+01,3.899000000000000021e+00,9.701000000000000512e+00,5.801999999999999602e+00,7.801372801372801202e-01,1.250000000000000000e+02,1.277990000000000066e+02
1.456600000000000072e+01,3.910000000000000142e+00,9.752000000000000668e+00,5.841999999999999638e+00,7.811025311025311391e-01,1.250000000000000000e+02,1.277480000000000047e+02
1.457900000000000063e+01,3.884999999999999787e+00,9.727000000000000313e+00,5.841999999999999638e+00,7.817996567996567947e-01,1.250000000000000000e+02,1.277729999999999961e+02
1.459699999999999953e+01,3.886000000000000121e+00,9.730000000000000426e+00,5.844000000000000306e+00,7.827649077649077025e-01,1.250000000000000000e+02,1.277699999999999960e+02
1.460999999999999943e+01,3.911000000000000032e+00,9.755000000000000782e+00,5.844000000000000306e+00,7.834620334620334692e-01,1.250000000000000000e+02,1.277450000000000045e+02
1.462700000000000067e+01,3.847999999999999865e+00,9.679000000000000270e+00,5.831000000000000405e+00,7.843736593736594376e-01,1.250000000000000000e+02,1.278209999999999980e+02
1.464000000000000057e+01,3.873000000000000220e+00,9.691000000000000725e+00,5.817999999999999616e+00,7.850707850707850932e-01,1.250000000000000000e+02,1.278089999999999975e+02
1.465700000000000003e+01,3.886000000000000121e+00,9.714000000000000412e+00,5.828000000000000291e+00,7.859824109824109506e-01,1.250000000000000000e+02,1.277860000000000014e+02
1.466999999999999993e+01,3.822000000000000064e+00,9.650999999999999801e+00,5.828999999999999737e+00,7.866795366795367173e-01,1.250000000000000000e+02,1.278490000000000038e+02
1.468800000000000061e+01,3.810000000000000053e+00,9.641000000000000014e+00,5.831000000000000405e+00,7.876447876447877361e-01,1.250000000000000000e+02,1.278589999999999947e+02
1.470599999999999952e+01,3.823999999999999844e+00,9.678000000000000824e+00,5.854000000000000092e+00,7.886100386100386439e-01,1.250000000000000000e+02,1.278220000000000027e+02
1.471899999999999942e+01,3.849000000000000199e+00,9.678000000000000824e+00,5.828999999999999737e+00,7.893071643071642995e-01,1.250000000000000000e+02,1.278220000000000027e+02
1.473600000000000065e+01,3.849000000000000199e+00,9.679999999999999716e+00,5.831000000000000405e+00,7.902187902187902679e-01,1.250000000000000000e+02,1.278199999999999932e+02
1.474900000000000055e+01,3.871999999999999886e+00,9.701999999999999957e+00,5.830000000000000071e+00,7.909159159159159236e-01,1.250000000000000000e+02,1.277980000000000018e+02
1.476600000000000001e+01,3.859999999999999876e+00,9.676999999999999602e+00,5.817000000000000171e+00,7.918275418275418920e-01,1.250000000000000000e+02,1.278230000000000075e+02
1.478299999999999947e+01,3.861000000000000210e+00,9.689000000000000057e+00,5.828000000000000291e+00,7.927391677391677494e-01,1.250000000000000000e+02,1.278110000000000070e+02
1.479700000000000060e+01,3.886000000000000121e+00,9.691000000000000725e+00,5.804999999999999716e+00,7.934899184899185665e-01,1.250000000000000000e+02,1.278089999999999975e+02
1.481400000000000006e+01,3.849000000000000199e+00,9.654999999999999361e+00,5.806000000000000050e+00,7.944015444015444238e-01,1.250000000000000000e+02,1.278449999999999989e+02
1.483099999999999952e+01,3.847999999999999865e+00,9.666000000000000369e+00,5.817999999999999616e+00,7.953131703131702812e-01,1.250000000000000000e+02,1.278340000000000032e+02
1.484500000000000064e+01,3.849000000000000199e+00,9.667999999999999261e+00,5.818999999999999950e+00,7.960639210639210983e-01,1.250000000000000000e+02,1.278319999999999936e+02
1.486200000000000010e+01,3.810000000000000053e+00,9.631000000000000227e+00,5.820999999999999730e+00,7.969755469755469557e-01,1.250000000000000000e+02,1.278689999999999998e+02
1.487500000000000000e+01,3.822999999999999954e+00,9.606999999999999318e+00,5.783999999999999808e+00,7.976726726726727223e-01,1.250000000000000000e+02,1.278930000000000007e+02
1.489199999999999946e+01,3.861000000000000210e+00,9.630000000000000782e+00,5.769000000000000128e+00,7.985842985842985797e-01,1.250000000000000000e+02,1.278700000000000045e+02
1.491000000000000014e+01,3.810999999999999943e+00,9.605000000000000426e+00,5.793999999999999595e+00,7.995495495495495986e-01,1.250000000000000000e+02,1.278949999999999960e+02
1.492300000000000004e+01,3.823999999999999844e+00,9.608000000000000540e+00,5.783999999999999808e+00,8.002466752466752542e-01,1.250000000000000000e+02,1.278919999999999959e+02
1.493999999999999950e+01,3.823999999999999844e+00,9.630000000000000782e+00,5.806000000000000050e+00,8.011583011583011116e-01,1.250000000000000000e+02,1.278700000000000045e+02
1.495800000000000018e+01,3.810999999999999943e+00,9.643000000000000682e+00,5.831999999999999851e+00,8.021235521235521304e-01,1.250000000000000000e+02,1.278569999999999993e+02
1.497100000000000009e+01,3.823999999999999844e+00,9.667999999999999261e+00,5.844000000000000306e+00,8.028206778206777861e-01,1.250000000000000000e+02,1.278319999999999936e+02
1.498799999999999955e+01,3.786000000000000032e+00,9.630000000000000782e+00,5.844000000000000306e+00,8.037323037323037545e-01,1.250000000000000000e+02,1.278700000000000045e+02
1.500600000000000023e+01,3.761000000000000121e+00,9.631000000000000227e+00,5.870000000000000107e+00,8.046975546975547733e-01,1.250000000000000000e+02,1.278689999999999998e+02
1.501800000000000068e+01,3.798999999999999932e+00,9.691000000000000725e+00,5.892000000000000348e+00,8.053410553410553785e-01,1.250000000000000000e+02,1.278089999999999975e+02
1.503500000000000014e+01,3.761000000000000121e+00,9.654999999999999361e+00,5.894000000000000128e+00,8.062526812526812359e-01,1.250000000000000000e+02,1.278449999999999989e+02
1.504899999999999949e+01,3.685999999999999943e+00,9.589999999999999858e+00,5.903999999999999915e+00,8.070034320034319419e-01,1.250000000000000000e+02,1.279099999999999966e+02
1.506700000000000017e+01,3.698999999999999844e+00,9.625999999999999446e+00,5.926999999999999602e+00,8.079686829686829608e-01,1.250000000000000000e+02,1.278739999999999952e+02
1.508000000000000007e+01,3.685999999999999943e+00,9.628000000000000114e+00,5.942000000000000171e+00,8.086658086658087274e-01,1.250000000000000000e+02,1.278719999999999999e+02
1.509699999999999953e+01,3.673999999999999932e+00,9.612999999999999545e+00,5.939000000000000057e+00,8.095774345774345848e-01,1.250000000000000000e+02,1.278870000000000005e+02
1.510999999999999943e+01,3.685999999999999943e+00,9.637000000000000455e+00,5.950999999999999623e+00,8.102745602745602405e-01,1.250000000000000000e+02,1.278629999999999995e+02
1.512700000000000067e+01,3.648000000000000131e+00,9.615000000000000213e+00,5.966999999999999638e+00,8.111861861861862089e-01,1.250000000000000000e+02,1.278850000000000051e+02
1.514100000000000001e+01,3.661999999999999922e+00,9.644000000000000128e+00,5.982000000000000206e+00,8.119369369369369149e-01,1.250000000000000000e+02,1.278559999999999945e+02
1.515799999999999947e+01,3.725000000000000089e+00,9.694000000000000838e+00,5.969000000000000306e+00,8.128485628485628833e-01,1.250000000000000000e+02,1.278059999999999974e+02
1.517099999999999937e+01,3.636000000000000121e+00,9.606999999999999318e+00,5.971000000000000085e+00,8.135456885456885390e-01,1.250000000000000000e+02,1.278930000000000007e+02
1.518800000000000061e+01,3.599000000000000199e+00,9.592999999999999972e+00,5.993999999999999773e+00,8.144573144573145074e-01,1.250000000000000000e+02,1.279069999999999965e+02
1.520100000000000051e+01,3.636000000000000121e+00,9.630000000000000782e+00,5.993999999999999773e+00,8.151544401544401630e-01,1.250000000000000000e+02,1.278700000000000045e+02
1.521899999999999942e+01,3.611000000000000210e+00,9.580999999999999517e+00,5.969999999999999751e+00,8.161196911196910708e-01,1.250000000000000000e+02,1.279189999999999969e+02
1.523600000000000065e+01,3.612000000000000099e+00,9.547000000000000597e+00,5.934999999999999609e+00,8.170313170313170392e-01,1.250000000000000000e+02,1.279530000000000030e+02
1.524900000000000055e+01,3.649999999999999911e+00,9.586000000000000298e+00,5.935999999999999943e+00,8.177284427284428059e-01,1.250000000000000000e+02,1.279140000000000015e+02
1.526600000000000001e+01,3.661999999999999922e+00,9.596999999999999531e+00,5.934999999999999609e+00,8.186400686400686633e-01,1.250000000000000000e+02,1.279030000000000058e+02
1.528400000000000070e+01,3.611000000000000210e+00,9.567999999999999616e+00,5.956999999999999851e+00,8.196053196053196821e-01,1.250000000000000000e+02,1.279320000000000022e+02
1.529700000000000060e+01,3.624000000000000110e+00,9.580000000000000071e+00,5.956000000000000405e+00,8.203024453024453377e-01,1.250000000000000000e+02,1.279200000000000017e+02
1.531400000000000006e+01,3.636000000000000121e+00,9.580000000000000071e+00,5.943999999999999950e+00,8.212140712140711951e-01,1.250000000000000000e+02,1.279200000000000017e+02
1.533099999999999952e+01,3.649999999999999911e+00,9.557999999999999829e+00,5.908000000000000362e+00,8.221256971256971635e-01,1.250000000000000000e+02,1.279420000000000073e+02
1.534900000000000020e+01,3.725000000000000089e+00,9.606999999999999318e+00,5.881999999999999673e+00,8.230909480909480713e-01,1.250000000000000000e+02,1.278930000000000007e+02
1.536200000000000010e+01,3.686999999999999833e+00,9.585000000000000853e+00,5.897999999999999687e+00,8.237880737880738380e-01,1.250000000000000000e+02,1.279149999999999920e+02
1.538000000000000078e+01,3.713000000000000078e+00,9.598000000000000753e+00,5.884999999999999787e+00,8.247533247533248568e-01,1.250000000000000000e+02,1.279020000000000010e+02
1.539700000000000024e+01,3.762000000000000011e+00,9.621000000000000441e+00,5.858999999999999986e+00,8.256649506649507142e-01,1.250000000000000000e+02,1.278790000000000049e+02
1.541000000000000014e+01,3.686999999999999833e+00,9.558999999999999275e+00,5.871999999999999886e+00,8.263620763620763698e-01,1.250000000000000000e+02,1.279410000000000025e+02
1.542699999999999960e+01,3.712000000000000188e+00,9.547000000000000597e+00,5.834999999999999964e+00,8.272737022737022272e-01,1.250000000000000000e+02,1.279530000000000030e+02
1.544500000000000028e+01,3.686999999999999833e+00,9.570000000000000284e+00,5.883000000000000007e+00,8.282389532389532460e-01,1.250000000000000000e+02,1.279300000000000068e+02
1.545700000000000074e+01,3.661999999999999922e+00,9.558999999999999275e+00,5.897000000000000242e+00,8.288824538824539623e-01,1.250000000000000000e+02,1.279410000000000025e+02
1.547499999999999964e+01,3.661999999999999922e+00,9.557999999999999829e+00,5.895999999999999908e+00,8.298477048477048701e-01,1.250000000000000000e+02,1.279420000000000073e+02
1.548799999999999955e+01,3.649000000000000021e+00,9.557999999999999829e+00,5.908999999999999808e+00,8.305448305448305257e-01,1.250000000000000000e+02,1.279420000000000073e+02
1.550500000000000078e+01,3.649999999999999911e+00,9.570999999999999730e+00,5.921000000000000263e+00,8.314564564564564941e-01,1.250000000000000000e+02,1.279290000000000020e+02
1.551800000000000068e+01,3.712000000000000188e+00,9.609999999999999432e+00,5.897999999999999687e+00,8.321535821535821498e-01,1.250000000000000000e+02,1.278900000000000006e+02
1.553599999999999959e+01,3.737000000000000099e+00,9.605999999999999872e+00,5.868999999999999773e+00,8.331188331188330576e-01,1.250000000000000000e+02,1.278940000000000055e+02
1.555300000000000082e+01,3.686999999999999833e+00,9.534000000000000696e+00,5.847000000000000419e+00,8.340304590304591370e-01,1.250000000000000000e+02,1.279659999999999940e+02
1.557099999999999973e+01,3.712000000000000188e+00,9.596000000000000085e+00,5.884000000000000341e+00,8.349957099957100448e-01,1.250000000000000000e+02,1.279039999999999964e+02
1.558799999999999919e+01,3.737000000000000099e+00,9.609999999999999432e+00,5.873000000000000220e+00,8.359073359073359022e-01,1.250000000000000000e+02,1.278900000000000006e+02
1.560100000000000087e+01,3.686999999999999833e+00,9.571999999999999176e+00,5.884999999999999787e+00,8.366044616044616689e-01,1.250000000000000000e+02,1.279279999999999973e+02
1.561899999999999977e+01,3.686999999999999833e+00,9.582000000000000739e+00,5.894999999999999574e+00,8.375697125697125767e-01,1.250000000000000000e+02,1.279180000000000064e+02
1.563100000000000023e+01,3.712000000000000188e+00,9.571999999999999176e+00,5.860000000000000320e+00,8.382132132132132929e-01,1.250000000000000000e+02,1.279279999999999973e+02
1.564899999999999913e+01,3.698999999999999844e+00,9.535000000000000142e+00,5.836000000000000298e+00,8.391784641784640897e-01,1.250000000000000000e+02,1.279650000000000034e+02
1.566600000000000037e+01,3.686999999999999833e+00,9.545999999999999375e+00,5.858999999999999986e+00,8.400900900900901691e-01,1.250000000000000000e+02,1.279540000000000077e+02
1.567999999999999972e+01,3.673999999999999932e+00,9.532999999999999474e+00,5.858999999999999986e+00,8.408408408408408752e-01,1.250000000000000000e+02,1.279669999999999987e+02
1.569699999999999918e+01,3.662999999999999812e+00,9.509999999999999787e+00,5.847000000000000419e+00,8.417524667524667326e-01,1.250000000000000000e+02,1.279899999999999949e+02
1.571400000000000041e+01,3.737999999999999989e+00,9.585000000000000853e+00,5.847000000000000419e+00,8.426640926640927010e-01,1.250000000000000000e+02,1.279149999999999920e+02
1.572700000000000031e+01,3.713000000000000078e+00,9.571999999999999176e+00,5.858999999999999986e+00,8.433612183612183566e-01,1.250000000000000000e+02,1.279279999999999973e+02
1.574399999999999977e+01,3.701000000000000068e+00,9.545999999999999375e+00,5.844999999999999751e+00,8.442728442728443250e-01,1.250000000000000000e+02,1.279540000000000077e+02
1.575799999999999912e+01,3.712000000000000188e+00,9.583999999999999631e+00,5.871999999999999886e+00,8.450235950235950311e-01,1.250000000000000000e+02,1.279159999999999968e+02
1.577500000000000036e+01,3.737999999999999989e+00,9.608000000000000540e+00,5.870000000000000107e+00,8.459352209352209995e-01,1.250000000000000000e+02,1.278919999999999959e+02
1.579199999999999982e+01,3.686999999999999833e+00,9.545999999999999375e+00,5.858999999999999986e+00,8.468468468468468568e-01,1.250000000000000000e+02,1.279540000000000077e+02
1.581000000000000050e+01,3.700000000000000178e+00,9.571999999999999176e+00,5.871999999999999886e+00,8.478120978120978757e-01,1.250000000000000000e+02,1.279279999999999973e+02
1.582799999999999940e+01,3.750999999999999890e+00,9.598000000000000753e+00,5.847000000000000419e+00,8.487773487773487835e-01,1.250000000000000000e+02,1.279020000000000010e+02
1.583999999999999986e+01,3.688000000000000167e+00,9.571999999999999176e+00,5.884000000000000341e+00,8.494208494208493887e-01,1.250000000000000000e+02,1.279279999999999973e+02
1.585800000000000054e+01,3.725000000000000089e+00,9.595000000000000639e+00,5.870000000000000107e+00,8.503861003861004075e-01,1.250000000000000000e+02,1.279050000000000011e+02
