sample_index,x_mm,centerline,top_edge,bottom_edge
0,367.0,-0.8582616311030564,2.2804586457163847,-3.996981907922497
0,368.0,-0.5175017582379531,2.592150449064016,-3.627153965539922
0,369.0,-0.918453947898866,2.2440838358520043,-4.080991731649736
0,370.0,-0.8656864771650494,2.3070510545050498,-4.038424008835149
0,371.0,-0.10758196765599082,3.031459117173072,-3.246623052485054
0,372.0,-1.1301459582746924,2.0016936304448203,-4.261985546994205
0,373.0,-0.7567459480308883,2.4442519342692233,-3.957743830331
0,374.0,-0.8399637648450655,2.3455412261861097,-4.025468755876241
0,375.0,-0.7820622276838272,2.3373579899659114,-3.9014824453335657
0,376.0,-0.9313310634621087,2.2365759672156287,-4.099238094139846
0,377.0,-0.588223291999451,2.5514660925303922,-3.7279126765292943
0,378.0,-0.5897063617962082,2.5723052646131994,-3.7517179882056158
0,379.0,-0.5181513976552151,2.621789457625998,-3.658092252936428
0,380.0,-0.3959024213234395,2.7609508652332573,-3.5527557078801366
0,381.0,-0.8763048435755252,2.1946441030668793,-3.9472537902179297
0,382.0,-0.8425278855374807,2.295628066837072,-3.9806838379120335
0,383.0,-0.40468929412809107,2.6987305931645604,-3.5081091814207426
0,384.0,-0.39511705888002546,2.71472168093163,-3.5049557986916806
0,385.0,-0.7332373850310643,2.3776756423534144,-3.844150412415543
0,386.0,-0.6828066330971202,2.4706712357782403,-3.836284501972481
0,387.0,-0.7608689528326857,2.329333650477863,-3.851071556143234
0,388.0,-0.7664678388594877,2.37086527050445,-3.9038009482234255
0,389.0,-0.7573901662933923,2.3908795678887884,-3.905659900475573
0,390.0,-0.39855562268813816,2.6846713318867472,-3.481782577263023
0,391.0,-0.8099953009454304,2.3186960622919264,-3.9386866641827867
0,392.0,-0.6746861248969701,2.4201648507824904,-3.7695371005764304
0,393.0,-0.6130516749210494,2.528933686297535,-3.7550370361396337
0,394.0,-0.3969854388896883,2.7701514424859273,-3.5641223202653034
0,395.0,-0.47091162845435736,2.638182132599085,-3.5800053895078
0,396.0,-0.8160546723257858,2.2793307127475284,-3.9114400573990995
0,397.0,-0.7071617021003251,2.454606707053228,-3.8689301112538783
0,398.0,-0.8106061259723591,2.3413733493759232,-3.9625856013206415
0,399.0,-0.6463750731377456,2.490532181139671,-3.783282327415162
0,400.0,-0.7945914343290045,2.2855662026560095,-3.8747490713140182
0,401.0,-1.0186431790535655,2.115445729779821,-4.152732087886952
0,402.0,-0.689064738678881,2.4534763369102857,-3.8316058142680474
0,403.0,-0.7896580431652527,2.371514443193961,-3.950830529524467
0,404.0,-0.6158325776172933,2.516875810346329,-3.7485409655809154
0,405.0,-0.5476752992091625,2.629176127049365,-3.7245267254676904
0,406.0,-0.40431977550945997,2.7489438953830527,-3.5575834464019724
0,407.0,-0.7192622062414438,2.397313488753009,-3.835837901235897
