mcmc_index,x_mm,centerline,top_edge,bottom_edge
0,362.9032258064516,-0.6263527054334137,2.5702291297583626,-3.82293454062519
0,365.59139784946234,-0.5927561641268279,2.6031218639649385,-3.788634192218594
0,368.2795698924731,-0.6072198487902316,2.5878563683342097,-3.802296065914673
0,370.96774193548384,-0.6406565785224644,2.5407645283220006,-3.8220776853669296
0,373.6559139784946,-0.6160162592600634,2.5424374659854783,-3.774469984505605
0,376.34408602150535,-0.6451501450603777,2.5352579464412437,-3.825558236561999
0,379.0322580645161,-0.6417516550058621,2.5243141584131363,-3.8078174684248607
0,381.72043010752685,-0.5530903535397371,2.591933983132824,-3.6981146902122983
0,384.4086021505376,-0.5628667694730657,2.5550792801975573,-3.680812819143689
0,387.09677419354836,-0.5083326890325416,2.594116792627186,-3.610782170692269
0,389.7849462365591,-0.5488312186377058,2.5579179752012626,-3.6555804124766746
0,392.47311827956986,-0.5359401271385313,2.5913486363419644,-3.663228890619027
0,395.1612903225806,-0.4738196472141024,2.649725446711362,-3.597364741139567
0,397.84946236559136,-0.5105269067300697,2.6417449935926665,-3.662798807052806
0,400.5376344086021,-0.4302130835185628,2.724845317179251,-3.585271484216377
0,403.22580645161287,-0.3854848254363141,2.7600200452492194,-3.530989696121847
0,405.9139784946236,-0.412823611752306,2.7082889260922514,-3.5339361495968635
0,408.6021505376344,-0.40291797488932235,2.7371549259236625,-3.5429908757023068
0,411.2903225806451,-0.3780601563132978,2.737328517321151,-3.493448829947747
0,413.9784946236559,-0.35757780306364473,2.7528792324206135,-3.4680348385479025
0,416.66666666666663,-0.4314820946698178,2.709966856469309,-3.5729310458089443
0,419.3548387096774,-0.4497645626984291,2.703817470778811,-3.6033465961756694
0,422.04301075268813,-0.47256452030712454,2.688435510400101,-3.6335645510143504
0,424.7311827956989,-0.5314528676094906,2.639320130281101,-3.7022258655000826
0,427.41935483870964,-0.5430710152631054,2.641625443161877,-3.7277674736880875
0,430.1075268817204,-0.5159482814828507,2.679832150329612,-3.7117287132953134
0,432.79569892473114,-0.5892233343856546,2.6103799512392776,-3.788826620010587
0,435.4838709677419,-0.5683682693313117,2.6319132382258195,-3.7686497768884424
0,438.17204301075265,-0.5406472627689112,2.6531653443671477,-3.7344598699049705
0,440.8602150537634,-0.503986759402962,2.6818473806730037,-3.689820899478928
0,443.54838709677415,-0.4572313082021297,2.7083324043407604,-3.62279502074502
0,446.2365591397849,-0.41343056395072375,2.7443687609499796,-3.5712298888514273
0,448.92473118279565,-0.40173626135273455,2.741727542529814,-3.5452000652352833
0,451.6129032258064,-0.4096964078705677,2.716841471313786,-3.5362342870549215
0,454.30107526881716,-0.4712415435806983,2.661379988245823,-3.6038630754072196
0,456.9892473118279,-0.4347494188345929,2.718897074576055,-3.5883959122452405
0,459.67741935483866,-0.407239346757273,2.7472075222066845,-3.561686215721231
0,462.3655913978494,-0.4240688413962952,2.7087144229901474,-3.5568521057827374
0,465.05376344086017,-0.4684359096772443,2.665337264461532,-3.60220908381602
0,467.7419354838709,-0.521309726010666,2.6076450742045054,-3.650264526225837
0,470.43010752688167,-0.484803068416866,2.637157451969958,-3.6067635888036897
0,473.1182795698924,-0.49236656177272664,2.6365700205994598,-3.621303144144913
0,475.8064516129032,-0.4508722159484845,2.664285801453473,-3.5660302333504417
0,478.4946236559139,-0.44998128264563086,2.6666981433992305,-3.566660708690492
0,481.1827956989247,-0.4357799785859126,2.678680578832278,-3.550240536004103
0,483.87096774193543,-0.4192111308448095,2.6901892491415498,-3.5286115108311686
0,486.5591397849462,-0.4588327290482278,2.6536456527511585,-3.571311110847614
0,489.24731182795693,-0.44297029668976295,2.6732531605582275,-3.559193753937753
0,491.9354838709677,-0.45702799670737854,2.661823461578907,-3.575879454993664
0,494.62365591397844,-0.46089191362223947,2.6643351339046446,-3.5861189611491233
